,reviewerID,asin,reviewerName,unixReviewTime,reviewText,stars_rating,reviewTime,summary,title,price,imUrl,brand,description,key,topics,url,sentiment,subjectivity,review_length
774,A1I6ZZJQ4DYCM6,B00HFPOV26,K. Jennings,1404777600,"After doing a lot of research, I went ahead and got the vivofit. What swayed me to it as opposed to fitbit and nike fuel is the red line indicator.  I picked my up in an online auction for $110 shipped and I've recently acquired another for $99 for my husband You just have to be patient if you want to save some money and not get into a bidding war.  Anyways, I work at a desk and I can go hours without moving so while it would be nice to have an alarm that gently wakes me up or have it illuminate so I can see in the dark, I mainly need the &#34;hey, get up and walk&#34; reminders. Also, water resistant and year long battery is nice too.It appears to be really accurate. I counted 100 steps and it recorded 99 steps. There are a few different screens: time, date, steps, calories burned, steps to go to achieve the goal for today and distance. I'd say with the constant reminders, I walk 2.5-3 miles daily now.  Once I've been idle, the red bar starts creeping along the display. And it grows if I don't get up and walk.The website is so-so. I never seen nikes or fit bits website so I cannot compare.  Each week you compete against strangers to see who has the most steps.  I'll admit I walked a bit more so I could win the knowledge of being first out of the 10.  There is a sleep monitoring section which I don't really use cause I sleep like a log but I must be getting up to pee at night cause I get movement around 2am.  This interfaces with myfitnesspal which I really like cause it gives you a net calorie calculation.  I see a lot of potential in the website as time goes by.Syncing... I haven't had trouble syncing with my computer with this vivofit. I have trouble with my other garmin watches though.  My brother in law has a fitbit and he was saying his goal is 10,000 steps a day. My vivofit keeps upping my step goal.  I don't know if it's trying to challenge me but right now, my goal is almost 11,000 steps. I think it started at 8,000 steps when I first got it.What I hate about it: the red line. Sometimes, I'm tired and I want to chillax in my bed. Like right now. And the red line is back despite me having done 10 miles already today. Ok, I haven't moved in a bit but I'm way over my step goal so I think the red line should go take a nap.  But for some reason, if I don't get up and walk to get rid of red line, I feel really guilty. Like I'm letting vivofit down. It would also be nice if it had an alarm and illuminated so I could see it in the dark but that would sacrifice battery life.Weight lost: none. I only lose weight when I diet but my legs are toning up. If used in conjunction with myfitnesspal, this would be the best weight loss tool.Overall, I recommend it if you are a desk jockey or sedentary.  I did buy a second one for a family member as it really is a great tool to keep you moving throughout the day.",5,08.07.2014,"The dreaded red line - go away, I'm tired.",Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6252,features other,www.amazon.com/gp/profile/A1I6ZZJQ4DYCM6,0.124611993,0.408932981,561
775,A1XQNSCI07LUN3,B00HFPOV26,"Kristen Hackney ""RunnerKH""",1404950400,"Coming off of a fitbit flex, I really, really wanted to love this.  I read the reviews, I was excited to delve into the next generation of activity trackers.  But where are my fitbit friends on this? Or the ability to connect to anyone but random strangers? I love the fitbit site.  I liked the idea of being able to sync with the fitbit site, but they dont tell you that it wont carry over your steps, which is pretty useless.  The Garmin Connect App and website are underwhelming.  For a $30 price jump, it wont even track stairs or anything like that.  And the sleep log is pretty marginal too.  I called fitbit to address the inaccuracy of my fitbit, and it's still under the year warranty, and they replaced it for nothing and overnighted it so I could have it for my vacation.  I am going to wait until they work the kinks out of this before I jump off the fitbit bandwagon.",2,10.07.2014,Not worth it.  Missed the fitbit too much!,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6257,features other,www.amazon.com/gp/profile/A1XQNSCI07LUN3,0.197727273,0.570454545,165
776,A1BY1SIKBSPAC6,B00HFPOV26,Kristin,1404777600,"So far, I am loving this item!! Really helps keep me motivated do get all my steps in for the day. Also, you can link it ot MyFitnessPal and it will work together on your calories consumed with your vivofit on calories burned. I love that it has a watch. Also, on ebay I found a pack you can buy that has different colors so you can trade out and match what you are wearing! :)",5,08.07.2014,I love that it has a watch,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6259,goal lose calorie food exercise,www.amazon.com/gp/profile/A1BY1SIKBSPAC6,0.372916667,0.725,76
777,A582BUQUMKVIF,B00HFPOV26,"KW, Seattle WA",1403481600,"Great fitness tracker.  Was easy to set up and sync to my ipad.  In the first week it fell off several times with the slightest touch.  I found it each time and made sure it was secure.  Today (week 3) it fell off while I was grocery shopping and I didn't notice.  I have called every store and retraced my steps with no luck.  I really wanted to love this product, however unless Garmin changes the design of the watch band, i will not recommend to others.",1,23.06.2014,Loved it but lost in less than 3 weeks,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6260,band fall_off wrist,www.amazon.com/gp/profile/A582BUQUMKVIF,0.385416667,0.525694444,87
778,A28VIA0GKJQ2HC,B00HFPOV26,Laramie Ohlund,1403913600,I chose this monitor hoping it would fit my needs and I have to say it surpassed them.  I would recommend this product to anyone looking to improve their health.,5,28.06.2014,Very nice activity monitor,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6263,love like best help_me,www.amazon.com/gp/profile/A28VIA0GKJQ2HC,0.4,0.4,30
779,ABBDWU5ZDKOXV,B00HFPOV26,Larry Boven,1405036800,This thing is horrible. Used it for a couple hours and it was alright but when it counts over 400 steps just in the shower - time for it to get shipped back.,1,11.07.2014,Just like all the other fitness bands - crap,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6264,wear work shower water,www.amazon.com/gp/profile/ABBDWU5ZDKOXV,-0.5,0.5,33
780,AUIN48CWBT6VR,B00HFPOV26,Lawrence Newton,1403913600,Words can not describe how disappointed I was with this fitness band. I returned it!!!! Save your money and buy something else.,1,28.06.2014,DISAPPOINTED,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6266,return customer_service replace,www.amazon.com/gp/profile/AUIN48CWBT6VR,-1,0.75,22
781,A3HLZEORT0VRHW,B00HFPOV26,Leigh McMullen,1405641600,"Amazing product, it's features and functionality are simple, it integrates well if you use other Garmin devices (such as a GPS) for training, it's the only product out there that will give you a single holistic picture of your day -- Thats the good news.THE BAD NEWS:the strap is deeply flawed. I lost my unit after about 6 months, it fell off in a taxi never to be seen again. it wasn't the first time it fell off, it fell off at least once a week, it was just the first time that I didn't notice it. This strap is such a design flaw, that despite all of the pluses (it is the among the best general activity trackers out there) I can't recommend buying.",3,18.07.2014,Great product - fatal design flaw.,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6268,band fall_off wrist,www.amazon.com/gp/profile/A3HLZEORT0VRHW,0.076904762,0.498650794,125
782,A2U7HGSJBU178M,B00HFPOV26,Leila M Afshari,1404172800,"After 3 months of use, the band completely turned off and will not turn off despite trying new batteries.  I passed the time limit to return it.  It is a complete waste of money.",1,01.07.2014,It is a complete waste of money,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6269,return customer_service replace,www.amazon.com/gp/profile/A2U7HGSJBU178M,0.034090909,0.313636364,34
783,A35Q797HT63O58,B00HFPOV26,"Linda C. Percy ""Swedish Hedgehog""",1405641600,"Delivered promptly but with absolutely no instructions, no owners manual, no instructions on how to set up, use, instructions for what looks like a belt.  Not sure if something is missing or if this is how it is sold.",2,18.07.2014,instructions for what looks like a belt,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6272,data use monitor information,www.amazon.com/gp/profile/A35Q797HT63O58,-0.183333333,0.612962963,39
784,AM1KCHEV3X5PG,B00HFPOV26,Lisa,1405036800,I bought this for my husband and he really loves it. He says its comfortable and easy to use on his iphone or ipad. He had to buy a new heart rate monitor because his exsisting one did not work with the fitness band. He works nights and likes the fact it monitors his sleep.,4,11.07.2014,He says its comfortable and easy to use on his iphone or ipad,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6275,data use monitor information,www.amazon.com/gp/profile/AM1KCHEV3X5PG,0.292424242,0.571969697,55
785,A1SFMWR6I111ZD,B00HFPOV26,Lisa Koren,1405209600,It counted steps while driving,1,13.07.2014,One Star,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6276,activity-tracking running calories,www.amazon.com/gp/profile/A1SFMWR6I111ZD,0,0,5
786,A14LKVO0610UNE,B00HFPOV26,"Lisa Rheel ""TheRheelDeal""",1404691200,"I love my Garmin Vivofit, it's everything I had expected so far and have had no problems whatsoever with it.  Would definitely recommend the Garmin Vivofit!!",5,07.07.2014,I love my Garmin Vivofit,Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6277,charging battery,www.amazon.com/gp/profile/A14LKVO0610UNE,0.125,0.625,26
787,APWJMNLW1GLMX,B00HFPOV26,"Liz Wright ""Liz""",1404864000,"Ok, my cardinal health sin is sitting too long.  So, I wanted a device that would remind me to get up.  And that's the reason I picked the Vivofit over other devices.  And I love that it is a watch, a step counter and a reminder. I also wanted something that would give me the number of steps I've taken without having to check another device.  Overall I am happy with this but there are several issues.#1 If you have an older iPhone or iPad, it will not sync with them.  Anything older than an iPhone 4S or an iPad 3 is out of luck.  Which I unfortunately discovered after I had bought it.  This means I have to log on to my computer last thing in the evening if I want my data to be recorded.  Logging on the next morning means all the previous day's data is lost.  If all you care about is whether you made your goal and not whether the data is saved, it's not an issue.#2.  There is a delay between taking the steps and watching them show up on the Vivofit.  Sometimes the delay is almost 1/2 a minute.  So, there are times I think it's not recording my steps and then all of a sudden I'll see a big jump in the number.  This may or may not bug you.  But it does take some getting used to it.On the plus side, it's great to just put it on your wrist and forget it.  I have enough trouble remembering to charge my phone, let alone a step counter.  It is easy to switch between wrist bands, if color coordinating is your thing.  (Different colored wrist bands can be bought separately.It's funny that it takes a device to remind me to move, but such is life.  I have found that in just a few days, I've changed my routine from sitting to watch tv to walking in place while my shows are on.  So, for right now, happier than not with the Vivofit.Update- I have since discovered that I do not have to log on last thing at night.  The device will save the previous day's info.  When you sync with your computer, you sometimes need to hit refresh twice for all the data to show up.",4,09.07.2014,"What it does, it does well but there are issues",Garmin Vivofit Fitness Band - Teal Bundle,169.99,http://ecx.images-amazon.com/images/I/41AvI4o2GFL._SY300_.jpg,Garmin,,6279,activity-tracking running calories,www.amazon.com/gp/profile/APWJMNLW1GLMX,0.095924908,0.408745421,384
